name,state,lat,lon,org_id,city,latitude,longitude,field,project_count
Unity Action 20,VIC,-37.8136,144.9631,O20,Ballarat,-37.5622,143.8503,Education,1
Unity Action 20,VIC,-37.8136,144.9631,O20,Melbourne,-37.8136,144.9631,Law,4
Unity Action 20,VIC,-37.8136,144.9631,O20,Geelong,-38.1499,144.3617,Law,1
Unity Action 20,VIC,-37.8136,144.9631,O20,Ballarat,-37.5622,143.8503,Law,1
Unity Action 20,VIC,-37.8136,144.9631,O20,Melbourne,-37.8136,144.9631,Community,2
Unity Action 20,VIC,-37.8136,144.9631,O20,Geelong,-38.1499,144.3617,Community,1
Unity Action 20,VIC,-37.8136,144.9631,O20,Ballarat,-37.5622,143.8503,Community,1
Unity Action 20,NSW,-33.8688,151.2093,O20,Sydney,-33.8688,151.2093,Environment,2
Unity Action 20,NSW,-33.8688,151.2093,O20,Newcastle,-32.9283,151.7817,Environment,1
Unity Action 20,NSW,-33.8688,151.2093,O20,Wollongong,-34.4278,150.8931,Environment,1
Unity Action 20,NSW,-33.8688,151.2093,O20,Sydney,-33.8688,151.2093,Health,5
Unity Action 20,NSW,-33.8688,151.2093,O20,Newcastle,-32.9283,151.7817,Health,1
Unity Action 20,NSW,-33.8688,151.2093,O20,Wollongong,-34.4278,150.8931,Health,1
Unity Action 20,NSW,-33.8688,151.2093,O20,Sydney,-33.8688,151.2093,Education,5
Unity Action 20,NSW,-33.8688,151.2093,O20,Newcastle,-32.9283,151.7817,Education,1
Unity Action 20,NSW,-33.8688,151.2093,O20,Wollongong,-34.4278,150.8931,Education,1
Unity Action 20,NSW,-33.8688,151.2093,O20,Sydney,-33.8688,151.2093,Law,5
Unity Action 20,NSW,-33.8688,151.2093,O20,Newcastle,-32.9283,151.7817,Law,1
Unity Action 20,NSW,-33.8688,151.2093,O20,Wollongong,-34.4278,150.8931,Law,1
Unity Action 20,NSW,-33.8688,151.2093,O20,Sydney,-33.8688,151.2093,Community,3
Unity Action 20,NSW,-33.8688,151.2093,O20,Newcastle,-32.9283,151.7817,Community,1
Unity Action 20,NSW,-33.8688,151.2093,O20,Wollongong,-34.4278,150.8931,Community,1
Unity Action 20,QLD,-27.4698,153.0251,O20,Brisbane,-27.4698,153.0251,Environment,3
Unity Action 20,QLD,-27.4698,153.0251,O20,Gold Coast,-28.0167,153.4,Environment,1
Unity Action 20,QLD,-27.4698,153.0251,O20,Cairns,-16.9186,145.7781,Environment,1
Unity Action 20,QLD,-27.4698,153.0251,O20,Brisbane,-27.4698,153.0251,Health,4
Unity Action 20,QLD,-27.4698,153.0251,O20,Gold Coast,-28.0167,153.4,Health,2
Unity Action 20,QLD,-27.4698,153.0251,O20,Cairns,-16.9186,145.7781,Health,1
Unity Action 20,QLD,-27.4698,153.0251,O20,Brisbane,-27.4698,153.0251,Education,3
Unity Action 20,QLD,-27.4698,153.0251,O20,Gold Coast,-28.0167,153.4,Education,2
Unity Action 20,QLD,-27.4698,153.0251,O20,Cairns,-16.9186,145.7781,Education,1
Unity Action 20,QLD,-27.4698,153.0251,O20,Brisbane,-27.4698,153.0251,Law,3
Unity Action 20,QLD,-27.4698,153.0251,O20,Gold Coast,-28.0167,153.4,Law,1
Unity Action 20,QLD,-27.4698,153.0251,O20,Cairns,-16.9186,145.7781,Law,1
Unity Action 20,QLD,-27.4698,153.0251,O20,Brisbane,-27.4698,153.0251,Community,3
Unity Action 20,QLD,-27.4698,153.0251,O20,Gold Coast,-28.0167,153.4,Community,1
Unity Action 20,QLD,-27.4698,153.0251,O20,Cairns,-16.9186,145.7781,Community,1
Blue Trust 21,VIC,-37.8136,144.9631,O21,Melbourne,-37.8136,144.9631,Environment,2
Blue Trust 21,VIC,-37.8136,144.9631,O21,Geelong,-38.1499,144.3617,Environment,1
Blue Trust 21,VIC,-37.8136,144.9631,O21,Ballarat,-37.5622,143.8503,Environment,1
Blue Trust 21,VIC,-37.8136,144.9631,O21,Melbourne,-37.8136,144.9631,Health,3
Blue Trust 21,VIC,-37.8136,144.9631,O21,Geelong,-38.1499,144.3617,Health,1
Blue Trust 21,VIC,-37.8136,144.9631,O21,Ballarat,-37.5622,143.8503,Health,1
Blue Trust 21,VIC,-37.8136,144.9631,O21,Melbourne,-37.8136,144.9631,Education,8
Blue Trust 21,VIC,-37.8136,144.9631,O21,Geelong,-38.1499,144.3617,Education,1
Blue Trust 21,VIC,-37.8136,144.9631,O21,Ballarat,-37.5622,143.8503,Education,1
Blue Trust 21,VIC,-37.8136,144.9631,O21,Melbourne,-37.8136,144.9631,Law,6
Blue Trust 21,VIC,-37.8136,144.9631,O21,Geelong,-38.1499,144.3617,Law,1
Blue Trust 21,VIC,-37.8136,144.9631,O21,Ballarat,-37.5622,143.8503,Law,1
Blue Trust 21,VIC,-37.8136,144.9631,O21,Melbourne,-37.8136,144.9631,Community,5
Blue Trust 21,VIC,-37.8136,144.9631,O21,Geelong,-38.1499,144.3617,Community,1
Blue Trust 21,VIC,-37.8136,144.9631,O21,Ballarat,-37.5622,143.8503,Community,1
Blue Trust 21,QLD,-27.4698,153.0251,O21,Brisbane,-27.4698,153.0251,Environment,3
Blue Trust 21,QLD,-27.4698,153.0251,O21,Gold Coast,-28.0167,153.4,Environment,2
Blue Trust 21,QLD,-27.4698,153.0251,O21,Cairns,-16.9186,145.7781,Environment,1
Blue Trust 21,QLD,-27.4698,153.0251,O21,Brisbane,-27.4698,153.0251,Health,3
Blue Trust 21,QLD,-27.4698,153.0251,O21,Gold Coast,-28.0167,153.4,Health,1
Blue Trust 21,QLD,-27.4698,153.0251,O21,Cairns,-16.9186,145.7781,Health,1
Blue Trust 21,QLD,-27.4698,153.0251,O21,Brisbane,-27.4698,153.0251,Education,3
Blue Trust 21,QLD,-27.4698,153.0251,O21,Gold Coast,-28.0167,153.4,Education,1
Blue Trust 21,QLD,-27.4698,153.0251,O21,Cairns,-16.9186,145.7781,Education,1
Blue Trust 21,QLD,-27.4698,153.0251,O21,Brisbane,-27.4698,153.0251,Law,2
Blue Trust 21,QLD,-27.4698,153.0251,O21,Gold Coast,-28.0167,153.4,Law,1
Blue Trust 21,QLD,-27.4698,153.0251,O21,Cairns,-16.9186,145.7781,Law,1
Blue Trust 21,QLD,-27.4698,153.0251,O21,Brisbane,-27.4698,153.0251,Community,3
Blue Trust 21,QLD,-27.4698,153.0251,O21,Gold Coast,-28.0167,153.4,Community,1
Blue Trust 21,QLD,-27.4698,153.0251,O21,Cairns,-16.9186,145.7781,Community,1
Blue Trust 21,NT,-12.4634,130.8456,O21,Darwin,-12.4634,130.8456,Environment,4
Blue Trust 21,NT,-12.4634,130.8456,O21,Alice Springs,-23.698,133.8807,Environment,2
Blue Trust 21,NT,-12.4634,130.8456,O21,Darwin,-12.4634,130.8456,Health,2
Blue Trust 21,NT,-12.4634,130.8456,O21,Alice Springs,-23.698,133.8807,Health,1
Blue Trust 21,NT,-12.4634,130.8456,O21,Darwin,-12.4634,130.8456,Education,8
Blue Trust 21,NT,-12.4634,130.8456,O21,Alice Springs,-23.698,133.8807,Education,2
Blue Trust 21,NT,-12.4634,130.8456,O21,Darwin,-12.4634,130.8456,Law,2
Blue Trust 21,NT,-12.4634,130.8456,O21,Alice Springs,-23.698,133.8807,Law,1
Blue Trust 21,NT,-12.4634,130.8456,O21,Darwin,-12.4634,130.8456,Community,5
Blue Trust 21,NT,-12.4634,130.8456,O21,Alice Springs,-23.698,133.8807,Community,2
Blue Trust 21,WA,-31.9505,115.8605,O21,Perth,-31.9505,115.8605,Health,8
Blue Trust 21,WA,-31.9505,115.8605,O21,Fremantle,-32.0569,115.7439,Health,1
Blue Trust 21,WA,-31.9505,115.8605,O21,Bunbury,-33.3271,115.6414,Health,1
Blue Trust 21,WA,-31.9505,115.8605,O21,Perth,-31.9505,115.8605,Law,4
Blue Trust 21,WA,-31.9505,115.8605,O21,Fremantle,-32.0569,115.7439,Law,1
Blue Trust 21,WA,-31.9505,115.8605,O21,Bunbury,-33.3271,115.6414,Law,1
Blue Trust 21,WA,-31.9505,115.8605,O21,Perth,-31.9505,115.8605,Community,4
Blue Trust 21,WA,-31.9505,115.8605,O21,Fremantle,-32.0569,115.7439,Community,1
Blue Trust 21,WA,-31.9505,115.8605,O21,Bunbury,-33.3271,115.6414,Community,1
Blue Trust 21,SA,-34.9285,138.6007,O21,Adelaide,-34.9285,138.6007,Environment,4
Blue Trust 21,SA,-34.9285,138.6007,O21,Mount Gambier,-37.8318,140.7792,Environment,1
Blue Trust 21,SA,-34.9285,138.6007,O21,Whyalla,-33.0333,137.5667,Environment,1
Blue Trust 21,SA,-34.9285,138.6007,O21,Adelaide,-34.9285,138.6007,Health,7
Blue Trust 21,SA,-34.9285,138.6007,O21,Mount Gambier,-37.8318,140.7792,Health,1
Blue Trust 21,SA,-34.9285,138.6007,O21,Whyalla,-33.0333,137.5667,Health,1
Blue Trust 21,SA,-34.9285,138.6007,O21,Adelaide,-34.9285,138.6007,Education,3
Blue Trust 21,SA,-34.9285,138.6007,O21,Mount Gambier,-37.8318,140.7792,Education,1
Blue Trust 21,SA,-34.9285,138.6007,O21,Whyalla,-33.0333,137.5667,Education,1
Blue Trust 21,SA,-34.9285,138.6007,O21,Adelaide,-34.9285,138.6007,Law,2
Blue Trust 21,SA,-34.9285,138.6007,O21,Mount Gambier,-37.8318,140.7792,Law,1
Blue Trust 21,SA,-34.9285,138.6007,O21,Whyalla,-33.0333,137.5667,Law,1
Blue Trust 21,SA,-34.9285,138.6007,O21,Adelaide,-34.9285,138.6007,Community,2
Blue Trust 21,SA,-34.9285,138.6007,O21,Mount Gambier,-37.8318,140.7792,Community,1
Blue Trust 21,SA,-34.9285,138.6007,O21,Whyalla,-33.0333,137.5667,Community,1
Blue Trust 21,ACT,-35.2809,149.13,O21,Canberra,-35.2809,149.13,Environment,5
Blue Trust 21,ACT,-35.2809,149.13,O21,Canberra,-35.2809,149.13,Health,6
Blue Trust 21,ACT,-35.2809,149.13,O21,Canberra,-35.2809,149.13,Education,4
Blue Trust 21,ACT,-35.2809,149.13,O21,Canberra,-35.2809,149.13,Law,4
Blue Trust 21,ACT,-35.2809,149.13,O21,Canberra,-35.2809,149.13,Community,5
Blue Trust 21,NSW,-33.8688,151.2093,O21,Sydney,-33.8688,151.2093,Environment,3
Blue Trust 21,NSW,-33.8688,151.2093,O21,Newcastle,-32.9283,151.7817,Environment,1
Blue Trust 21,NSW,-33.8688,151.2093,O21,Wollongong,-34.4278,150.8931,Environment,1
Blue Trust 21,NSW,-33.8688,151.2093,O21,Sydney,-33.8688,151.2093,Health,2
Blue Trust 21,NSW,-33.8688,151.2093,O21,Newcastle,-32.9283,151.7817,Health,1
Blue Trust 21,NSW,-33.8688,151.2093,O21,Wollongong,-34.4278,150.8931,Health,1
Blue Trust 21,NSW,-33.8688,151.2093,O21,Sydney,-33.8688,151.2093,Education,4
Blue Trust 21,NSW,-33.8688,151.2093,O21,Newcastle,-32.9283,151.7817,Education,1
Blue Trust 21,NSW,-33.8688,151.2093,O21,Wollongong,-34.4278,150.8931,Education,1
Blue Trust 21,NSW,-33.8688,151.2093,O21,Sydney,-33.8688,151.2093,Law,2
Blue Trust 21,NSW,-33.8688,151.2093,O21,Newcastle,-32.9283,151.7817,Law,1
Blue Trust 21,NSW,-33.8688,151.2093,O21,Wollongong,-34.4278,150.8931,Law,1
Blue Trust 21,NSW,-33.8688,151.2093,O21,Sydney,-33.8688,151.2093,Community,6
Blue Trust 21,NSW,-33.8688,151.2093,O21,Newcastle,-32.9283,151.7817,Community,1
Blue Trust 21,NSW,-33.8688,151.2093,O21,Wollongong,-34.4278,150.8931,Community,1
Blue Trust 21,TAS,-42.8821,147.3272,O21,Hobart,-42.8821,147.3272,Environment,4
Blue Trust 21,TAS,-42.8821,147.3272,O21,Launceston,-41.4332,147.1441,Environment,2
Blue Trust 21,TAS,-42.8821,147.3272,O21,Devonport,-41.1806,146.35,Environment,1
Blue Trust 21,TAS,-42.8821,147.3272,O21,Hobart,-42.8821,147.3272,Health,6
Blue Trust 21,TAS,-42.8821,147.3272,O21,Launceston,-41.4332,147.1441,Health,3
Blue Trust 21,TAS,-42.8821,147.3272,O21,Devonport,-41.1806,146.35,Health,2
Blue Trust 21,TAS,-42.8821,147.3272,O21,Hobart,-42.8821,147.3272,Education,4
Blue Trust 21,TAS,-42.8821,147.3272,O21,Launceston,-41.4332,147.1441,Education,2
Blue Trust 21,TAS,-42.8821,147.3272,O21,Devonport,-41.1806,146.35,Education,1
Blue Trust 21,TAS,-42.8821,147.3272,O21,Hobart,-42.8821,147.3272,Law,2
Blue Trust 21,TAS,-42.8821,147.3272,O21,Launceston,-41.4332,147.1441,Law,1
Blue Trust 21,TAS,-42.8821,147.3272,O21,Devonport,-41.1806,146.35,Law,1
Blue Trust 21,TAS,-42.8821,147.3272,O21,Hobart,-42.8821,147.3272,Community,3
Blue Trust 21,TAS,-42.8821,147.3272,O21,Launceston,-41.4332,147.1441,Community,2
Blue Trust 21,TAS,-42.8821,147.3272,O21,Devonport,-41.1806,146.35,Community,1
West Aid 22,NSW,-33.8688,151.2093,O22,Sydney,-33.8688,151.2093,Environment,4
West Aid 22,NSW,-33.8688,151.2093,O22,Newcastle,-32.9283,151.7817,Environment,1
West Aid 22,NSW,-33.8688,151.2093,O22,Wollongong,-34.4278,150.8931,Environment,1
West Aid 22,NSW,-33.8688,151.2093,O22,Sydney,-33.8688,151.2093,Health,4
West Aid 22,NSW,-33.8688,151.2093,O22,Newcastle,-32.9283,151.7817,Health,1
West Aid 22,NSW,-33.8688,151.2093,O22,Wollongong,-34.4278,150.8931,Health,1
West Aid 22,NSW,-33.8688,151.2093,O22,Sydney,-33.8688,151.2093,Education,5
West Aid 22,NSW,-33.8688,151.2093,O22,Newcastle,-32.9283,151.7817,Education,1
West Aid 22,NSW,-33.8688,151.2093,O22,Wollongong,-34.4278,150.8931,Education,1
West Aid 22,NSW,-33.8688,151.2093,O22,Sydney,-33.8688,151.2093,Law,3
West Aid 22,NSW,-33.8688,151.2093,O22,Newcastle,-32.9283,151.7817,Law,1
West Aid 22,NSW,-33.8688,151.2093,O22,Wollongong,-34.4278,150.8931,Law,1
West Aid 22,NSW,-33.8688,151.2093,O22,Sydney,-33.8688,151.2093,Community,4
West Aid 22,NSW,-33.8688,151.2093,O22,Newcastle,-32.9283,151.7817,Community,1
West Aid 22,NSW,-33.8688,151.2093,O22,Wollongong,-34.4278,150.8931,Community,1
West Aid 22,WA,-31.9505,115.8605,O22,Perth,-31.9505,115.8605,Environment,4
West Aid 22,WA,-31.9505,115.8605,O22,Fremantle,-32.0569,115.7439,Environment,1
West Aid 22,WA,-31.9505,115.8605,O22,Bunbury,-33.3271,115.6414,Environment,1
West Aid 22,WA,-31.9505,115.8605,O22,Perth,-31.9505,115.8605,Health,6
West Aid 22,WA,-31.9505,115.8605,O22,Fremantle,-32.0569,115.7439,Health,1
West Aid 22,WA,-31.9505,115.8605,O22,Bunbury,-33.3271,115.6414,Health,1
West Aid 22,WA,-31.9505,115.8605,O22,Perth,-31.9505,115.8605,Education,4
West Aid 22,WA,-31.9505,115.8605,O22,Fremantle,-32.0569,115.7439,Education,1
West Aid 22,WA,-31.9505,115.8605,O22,Bunbury,-33.3271,115.6414,Education,1
West Aid 22,WA,-31.9505,115.8605,O22,Perth,-31.9505,115.8605,Law,4
West Aid 22,WA,-31.9505,115.8605,O22,Fremantle,-32.0569,115.7439,Law,1
West Aid 22,WA,-31.9505,115.8605,O22,Bunbury,-33.3271,115.6414,Law,1
West Aid 22,WA,-31.9505,115.8605,O22,Perth,-31.9505,115.8605,Community,3
West Aid 22,WA,-31.9505,115.8605,O22,Fremantle,-32.0569,115.7439,Community,1
West Aid 22,WA,-31.9505,115.8605,O22,Bunbury,-33.3271,115.6414,Community,1
West Aid 22,TAS,-42.8821,147.3272,O22,Hobart,-42.8821,147.3272,Environment,7
West Aid 22,TAS,-42.8821,147.3272,O22,Launceston,-41.4332,147.1441,Environment,3
West Aid 22,TAS,-42.8821,147.3272,O22,Devonport,-41.1806,146.35,Environment,2
West Aid 22,TAS,-42.8821,147.3272,O22,Hobart,-42.8821,147.3272,Health,2
West Aid 22,TAS,-42.8821,147.3272,O22,Launceston,-41.4332,147.1441,Health,1
West Aid 22,TAS,-42.8821,147.3272,O22,Devonport,-41.1806,146.35,Health,1
West Aid 22,TAS,-42.8821,147.3272,O22,Hobart,-42.8821,147.3272,Education,2
West Aid 22,TAS,-42.8821,147.3272,O22,Launceston,-41.4332,147.1441,Education,1
West Aid 22,TAS,-42.8821,147.3272,O22,Devonport,-41.1806,146.35,Education,1
West Aid 22,TAS,-42.8821,147.3272,O22,Hobart,-42.8821,147.3272,Law,2
West Aid 22,TAS,-42.8821,147.3272,O22,Launceston,-41.4332,147.1441,Law,1
West Aid 22,TAS,-42.8821,147.3272,O22,Devonport,-41.1806,146.35,Law,1
West Aid 22,TAS,-42.8821,147.3272,O22,Hobart,-42.8821,147.3272,Community,2
West Aid 22,TAS,-42.8821,147.3272,O22,Launceston,-41.4332,147.1441,Community,1
West Aid 22,TAS,-42.8821,147.3272,O22,Devonport,-41.1806,146.35,Community,1
West Aid 22,NT,-12.4634,130.8456,O22,Darwin,-12.4634,130.8456,Environment,7
West Aid 22,NT,-12.4634,130.8456,O22,Alice Springs,-23.698,133.8807,Environment,2
West Aid 22,NT,-12.4634,130.8456,O22,Darwin,-12.4634,130.8456,Health,5
West Aid 22,NT,-12.4634,130.8456,O22,Alice Springs,-23.698,133.8807,Health,2
West Aid 22,NT,-12.4634,130.8456,O22,Darwin,-12.4634,130.8456,Education,5
West Aid 22,NT,-12.4634,130.8456,O22,Alice Springs,-23.698,133.8807,Education,2
West Aid 22,NT,-12.4634,130.8456,O22,Darwin,-12.4634,130.8456,Law,4
West Aid 22,NT,-12.4634,130.8456,O22,Alice Springs,-23.698,133.8807,Law,2
West Aid 22,NT,-12.4634,130.8456,O22,Darwin,-12.4634,130.8456,Community,4
West Aid 22,NT,-12.4634,130.8456,O22,Alice Springs,-23.698,133.8807,Community,2
West Aid 22,QLD,-27.4698,153.0251,O22,Brisbane,-27.4698,153.0251,Environment,3
West Aid 22,QLD,-27.4698,153.0251,O22,Gold Coast,-28.0167,153.4,Environment,1
West Aid 22,QLD,-27.4698,153.0251,O22,Cairns,-16.9186,145.7781,Environment,1
West Aid 22,QLD,-27.4698,153.0251,O22,Brisbane,-27.4698,153.0251,Health,4
West Aid 22,QLD,-27.4698,153.0251,O22,Gold Coast,-28.0167,153.4,Health,2
West Aid 22,QLD,-27.4698,153.0251,O22,Cairns,-16.9186,145.7781,Health,1
West Aid 22,QLD,-27.4698,153.0251,O22,Brisbane,-27.4698,153.0251,Education,4
West Aid 22,QLD,-27.4698,153.0251,O22,Gold Coast,-28.0167,153.4,Education,2
West Aid 22,QLD,-27.4698,153.0251,O22,Cairns,-16.9186,145.7781,Education,1
West Aid 22,QLD,-27.4698,153.0251,O22,Brisbane,-27.4698,153.0251,Law,4
West Aid 22,QLD,-27.4698,153.0251,O22,Gold Coast,-28.0167,153.4,Law,2
West Aid 22,QLD,-27.4698,153.0251,O22,Cairns,-16.9186,145.7781,Law,1
West Aid 22,QLD,-27.4698,153.0251,O22,Brisbane,-27.4698,153.0251,Community,3
West Aid 22,QLD,-27.4698,153.0251,O22,Gold Coast,-28.0167,153.4,Community,2
West Aid 22,QLD,-27.4698,153.0251,O22,Cairns,-16.9186,145.7781,Community,1
West Aid 22,VIC,-37.8136,144.9631,O22,Melbourne,-37.8136,144.9631,Environment,3
West Aid 22,VIC,-37.8136,144.9631,O22,Geelong,-38.1499,144.3617,Environment,1
West Aid 22,VIC,-37.8136,144.9631,O22,Ballarat,-37.5622,143.8503,Environment,1
West Aid 22,VIC,-37.8136,144.9631,O22,Melbourne,-37.8136,144.9631,Education,3
West Aid 22,VIC,-37.8136,144.9631,O22,Geelong,-38.1499,144.3617,Education,1
West Aid 22,VIC,-37.8136,144.9631,O22,Ballarat,-37.5622,143.8503,Education,1
West Aid 22,VIC,-37.8136,144.9631,O22,Melbourne,-37.8136,144.9631,Law,2
West Aid 22,VIC,-37.8136,144.9631,O22,Geelong,-38.1499,144.3617,Law,1
West Aid 22,VIC,-37.8136,144.9631,O22,Ballarat,-37.5622,143.8503,Law,1
West Aid 22,VIC,-37.8136,144.9631,O22,Melbourne,-37.8136,144.9631,Community,6
West Aid 22,VIC,-37.8136,144.9631,O22,Geelong,-38.1499,144.3617,Community,1
West Aid 22,VIC,-37.8136,144.9631,O22,Ballarat,-37.5622,143.8503,Community,1
West Aid 22,SA,-34.9285,138.6007,O22,Adelaide,-34.9285,138.6007,Environment,7
West Aid 22,SA,-34.9285,138.6007,O22,Mount Gambier,-37.8318,140.7792,Environment,1
West Aid 22,SA,-34.9285,138.6007,O22,Whyalla,-33.0333,137.5667,Environment,1
West Aid 22,SA,-34.9285,138.6007,O22,Adelaide,-34.9285,138.6007,Health,3
West Aid 22,SA,-34.9285,138.6007,O22,Mount Gambier,-37.8318,140.7792,Health,1
West Aid 22,SA,-34.9285,138.6007,O22,Whyalla,-33.0333,137.5667,Health,1
West Aid 22,SA,-34.9285,138.6007,O22,Adelaide,-34.9285,138.6007,Education,5
West Aid 22,SA,-34.9285,138.6007,O22,Mount Gambier,-37.8318,140.7792,Education,1
West Aid 22,SA,-34.9285,138.6007,O22,Whyalla,-33.0333,137.5667,Education,1
West Aid 22,SA,-34.9285,138.6007,O22,Adelaide,-34.9285,138.6007,Law,3
West Aid 22,SA,-34.9285,138.6007,O22,Mount Gambier,-37.8318,140.7792,Law,1
West Aid 22,SA,-34.9285,138.6007,O22,Whyalla,-33.0333,137.5667,Law,1
West Aid 22,ACT,-35.2809,149.13,O22,Canberra,-35.2809,149.13,Environment,2
West Aid 22,ACT,-35.2809,149.13,O22,Canberra,-35.2809,149.13,Health,9
West Aid 22,ACT,-35.2809,149.13,O22,Canberra,-35.2809,149.13,Education,4
West Aid 22,ACT,-35.2809,149.13,O22,Canberra,-35.2809,149.13,Law,3
West Aid 22,ACT,-35.2809,149.13,O22,Canberra,-35.2809,149.13,Community,3
True Minds 23,QLD,-27.4698,153.0251,O23,Brisbane,-27.4698,153.0251,Environment,5
True Minds 23,QLD,-27.4698,153.0251,O23,Gold Coast,-28.0167,153.4,Environment,2
True Minds 23,QLD,-27.4698,153.0251,O23,Cairns,-16.9186,145.7781,Environment,1
True Minds 23,QLD,-27.4698,153.0251,O23,Brisbane,-27.4698,153.0251,Health,3
True Minds 23,QLD,-27.4698,153.0251,O23,Gold Coast,-28.0167,153.4,Health,2
True Minds 23,QLD,-27.4698,153.0251,O23,Cairns,-16.9186,145.7781,Health,1
True Minds 23,QLD,-27.4698,153.0251,O23,Brisbane,-27.4698,153.0251,Education,4
True Minds 23,QLD,-27.4698,153.0251,O23,Gold Coast,-28.0167,153.4,Education,2
True Minds 23,QLD,-27.4698,153.0251,O23,Cairns,-16.9186,145.7781,Education,1
True Minds 23,QLD,-27.4698,153.0251,O23,Brisbane,-27.4698,153.0251,Law,4
True Minds 23,QLD,-27.4698,153.0251,O23,Gold Coast,-28.0167,153.4,Law,2
True Minds 23,QLD,-27.4698,153.0251,O23,Cairns,-16.9186,145.7781,Law,1
True Minds 23,QLD,-27.4698,153.0251,O23,Brisbane,-27.4698,153.0251,Community,5
True Minds 23,QLD,-27.4698,153.0251,O23,Gold Coast,-28.0167,153.4,Community,2
True Minds 23,QLD,-27.4698,153.0251,O23,Cairns,-16.9186,145.7781,Community,1
True Minds 23,NT,-12.4634,130.8456,O23,Darwin,-12.4634,130.8456,Environment,4
True Minds 23,NT,-12.4634,130.8456,O23,Alice Springs,-23.698,133.8807,Environment,1
True Minds 23,NT,-12.4634,130.8456,O23,Darwin,-12.4634,130.8456,Education,3
True Minds 23,NT,-12.4634,130.8456,O23,Alice Springs,-23.698,133.8807,Education,1
True Minds 23,NT,-12.4634,130.8456,O23,Darwin,-12.4634,130.8456,Law,3
True Minds 23,NT,-12.4634,130.8456,O23,Alice Springs,-23.698,133.8807,Law,1
True Minds 23,NT,-12.4634,130.8456,O23,Darwin,-12.4634,130.8456,Community,2
True Minds 23,NT,-12.4634,130.8456,O23,Alice Springs,-23.698,133.8807,Community,1
True Minds 23,ACT,-35.2809,149.13,O23,Canberra,-35.2809,149.13,Environment,3
True Minds 23,ACT,-35.2809,149.13,O23,Canberra,-35.2809,149.13,Health,3
True Minds 23,ACT,-35.2809,149.13,O23,Canberra,-35.2809,149.13,Education,3
True Minds 23,ACT,-35.2809,149.13,O23,Canberra,-35.2809,149.13,Law,5
True Minds 23,ACT,-35.2809,149.13,O23,Canberra,-35.2809,149.13,Community,3
True Minds 23,WA,-31.9505,115.8605,O23,Perth,-31.9505,115.8605,Environment,5
True Minds 23,WA,-31.9505,115.8605,O23,Fremantle,-32.0569,115.7439,Environment,1
True Minds 23,WA,-31.9505,115.8605,O23,Bunbury,-33.3271,115.6414,Environment,1
True Minds 23,WA,-31.9505,115.8605,O23,Perth,-31.9505,115.8605,Health,6
True Minds 23,WA,-31.9505,115.8605,O23,Fremantle,-32.0569,115.7439,Health,1
True Minds 23,WA,-31.9505,115.8605,O23,Bunbury,-33.3271,115.6414,Health,1
True Minds 23,WA,-31.9505,115.8605,O23,Perth,-31.9505,115.8605,Education,5
True Minds 23,WA,-31.9505,115.8605,O23,Fremantle,-32.0569,115.7439,Education,1
True Minds 23,WA,-31.9505,115.8605,O23,Bunbury,-33.3271,115.6414,Education,1
True Minds 23,WA,-31.9505,115.8605,O23,Perth,-31.9505,115.8605,Law,8
True Minds 23,WA,-31.9505,115.8605,O23,Fremantle,-32.0569,115.7439,Law,1
True Minds 23,WA,-31.9505,115.8605,O23,Bunbury,-33.3271,115.6414,Law,1
True Minds 23,WA,-31.9505,115.8605,O23,Perth,-31.9505,115.8605,Community,6
True Minds 23,WA,-31.9505,115.8605,O23,Fremantle,-32.0569,115.7439,Community,1
True Minds 23,WA,-31.9505,115.8605,O23,Bunbury,-33.3271,115.6414,Community,1
True Minds 23,TAS,-42.8821,147.3272,O23,Hobart,-42.8821,147.3272,Environment,3
True Minds 23,TAS,-42.8821,147.3272,O23,Launceston,-41.4332,147.1441,Environment,2
True Minds 23,TAS,-42.8821,147.3272,O23,Devonport,-41.1806,146.35,Environment,1
True Minds 23,TAS,-42.8821,147.3272,O23,Hobart,-42.8821,147.3272,Health,4
True Minds 23,TAS,-42.8821,147.3272,O23,Launceston,-41.4332,147.1441,Health,2
True Minds 23,TAS,-42.8821,147.3272,O23,Devonport,-41.1806,146.35,Health,1
True Minds 23,TAS,-42.8821,147.3272,O23,Hobart,-42.8821,147.3272,Education,4
True Minds 23,TAS,-42.8821,147.3272,O23,Launceston,-41.4332,147.1441,Education,2
True Minds 23,TAS,-42.8821,147.3272,O23,Devonport,-41.1806,146.35,Education,1
True Minds 23,TAS,-42.8821,147.3272,O23,Hobart,-42.8821,147.3272,Law,3
True Minds 23,TAS,-42.8821,147.3272,O23,Launceston,-41.4332,147.1441,Law,2
True Minds 23,TAS,-42.8821,147.3272,O23,Devonport,-41.1806,146.35,Law,1
True Minds 23,TAS,-42.8821,147.3272,O23,Hobart,-42.8821,147.3272,Community,2
True Minds 23,TAS,-42.8821,147.3272,O23,Launceston,-41.4332,147.1441,Community,1
True Minds 23,TAS,-42.8821,147.3272,O23,Devonport,-41.1806,146.35,Community,1
True Minds 23,NSW,-33.8688,151.2093,O23,Sydney,-33.8688,151.2093,Environment,6
True Minds 23,NSW,-33.8688,151.2093,O23,Newcastle,-32.9283,151.7817,Environment,1
True Minds 23,NSW,-33.8688,151.2093,O23,Wollongong,-34.4278,150.8931,Environment,1
